None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
1640,AAPL,1987-06-11,78.5,80.0,78.0,79.0,559700.0,0.0,1.0,1.1541709355337,1.1762251572318,1.146819528301,1.1615223427664,31343200.0
1641,AAPL,1987-06-12,79.0,79.75,78.75,79.0,454300.0,0.0,1.0,1.1615223427664,1.1725494536155,1.1578466391501,1.1615223427664,25440800.0
1642,AAPL,1987-06-15,79.0,79.5,77.5,78.5,1160000.0,0.0,1.0,1.1615223427664,1.1688737499991,1.1394681210683,1.1541709355337,64960000.0
1643,AAPL,1987-06-16,41.5,41.75,38.0,41.5,1530000.0,0.0,2.0,1.220333600628,1.2276850078607,1.1174138993702,1.220333600628,42840000.0
1644,AAPL,1987-06-17,41.5,42.5,40.0,40.5,2660000.0,0.0,1.0,1.220333600628,1.2497392295588,1.1762251572318,1.1909279716972,74480000.0
1645,AAPL,1987-06-18,40.25,41.75,39.5,41.5,2050000.0,0.0,1.0,1.1835765644645,1.2276850078607,1.1615223427664,1.220333600628,57400000.0
1646,AAPL,1987-06-19,41.5,41.75,40.38,41.0,1120000.0,0.0,1.0,1.220333600628,1.2276850078607,1.1873992962255,1.2056307861626,31360000.0
1647,AAPL,1987-06-22,41.25,42.25,40.88,42.0,1510000.0,0.0,1.0,1.2129821933953,1.2423878223261,1.2021021106909,1.2350364150934,42280000.0
1648,AAPL,1987-06-23,42.0,42.13,40.75,41.25,721900.0,0.0,1.0,1.2350364150934,1.2388591468544,1.1982793789299,1.2129821933953,20213200.0
1649,AAPL,1987-06-24,41.5,43.25,40.5,42.0,1060000.0,0.0,1.0,1.220333600628,1.2717934512569,1.1909279716972,1.2350364150934,29680000.0
1650,AAPL,1987-06-25,42.0,42.5,40.5,40.5,1080000.0,0.0,1.0,1.2350364150934,1.2497392295588,1.1909279716972,1.1909279716972,30240000.0
1651,AAPL,1987-06-26,40.75,41.5,40.0,40.5,1140000.0,0.0,1.0,1.1982793789299,1.220333600628,1.1762251572318,1.1909279716972,31920000.0
1652,AAPL,1987-06-29,40.5,40.75,40.0,40.75,904500.0,0.0,1.0,1.1909279716972,1.1982793789299,1.1762251572318,1.1982793789299,25326000.0
1653,AAPL,1987-06-30,40.5,41.0,39.75,40.5,1290000.0,0.0,1.0,1.1909279716972,1.2056307861626,1.1688737499991,1.1909279716972,36120000.0
1654,AAPL,1987-07-01,40.75,40.75,39.75,40.0,846700.0,0.0,1.0,1.1982793789299,1.1982793789299,1.1688737499991,1.1762251572318,23707600.0
1655,AAPL,1987-07-02,40.0,41.0,39.75,40.63,728200.0,0.0,1.0,1.1762251572318,1.2056307861626,1.1688737499991,1.1947507034582,20389600.0
1656,AAPL,1987-07-06,40.75,41.75,40.5,40.75,763300.0,0.0,1.0,1.1982793789299,1.2276850078607,1.1909279716972,1.1982793789299,21372400.0
1657,AAPL,1987-07-07,40.5,41.0,38.75,39.25,1820000.0,0.0,1.0,1.1909279716972,1.2056307861626,1.1394681210683,1.1541709355337,50960000.0
1658,AAPL,1987-07-08,39.25,39.25,36.5,37.25,3050000.0,0.0,1.0,1.1541709355337,1.1541709355337,1.073305455974,1.0953596776721,85400000.0
1659,AAPL,1987-07-09,37.25,38.75,37.25,37.75,2140000.0,0.0,1.0,1.0953596776721,1.1394681210683,1.0953596776721,1.1100624921375,59920000.0
1660,AAPL,1987-07-10,38.0,39.25,37.75,38.0,1400000.0,0.0,1.0,1.1174138993702,1.1541709355337,1.1100624921375,1.1174138993702,39200000.0
1661,AAPL,1987-07-13,39.0,40.75,38.75,40.5,2280000.0,0.0,1.0,1.146819528301,1.1982793789299,1.1394681210683,1.1909279716972,63840000.0
1662,AAPL,1987-07-14,41.0,43.0,41.0,43.0,2300000.0,0.0,1.0,1.2056307861626,1.2644420440242,1.2056307861626,1.2644420440242,64400000.0
1663,AAPL,1987-07-15,43.0,44.75,42.25,44.0,2420000.0,0.0,1.0,1.2644420440242,1.3159018946531,1.2423878223261,1.293847672955,67760000.0
1664,AAPL,1987-07-16,44.0,44.0,43.25,44.0,844500.0,0.0,1.0,1.293847672955,1.293847672955,1.2717934512569,1.293847672955,23646000.0
1665,AAPL,1987-07-17,44.25,44.75,42.75,43.25,823200.0,0.0,1.0,1.3011990801877,1.3159018946531,1.2570906367915,1.2717934512569,23049600.0
1666,AAPL,1987-07-20,43.0,43.25,41.5,41.75,1110000.0,0.0,1.0,1.2644420440242,1.2717934512569,1.220333600628,1.2276850078607,31080000.0
1667,AAPL,1987-07-21,42.0,42.5,41.25,41.38,991000.0,0.0,1.0,1.2350364150934,1.2497392295588,1.2129821933953,1.2168049251563,27748000.0
1668,AAPL,1987-07-22,41.5,42.75,41.25,42.5,544000.0,0.0,1.0,1.220333600628,1.2570906367915,1.2129821933953,1.2497392295588,15232000.0
1669,AAPL,1987-07-23,43.0,43.5,40.5,41.75,667300.0,0.0,1.0,1.2644420440242,1.2791448584896,1.1909279716972,1.2276850078607,18684400.0
1670,AAPL,1987-07-24,41.5,42.75,41.5,42.5,1050000.0,0.0,1.0,1.220333600628,1.2570906367915,1.220333600628,1.2497392295588,29400000.0
1671,AAPL,1987-07-27,42.5,43.0,42.0,42.25,505700.0,0.0,1.0,1.2497392295588,1.2644420440242,1.2350364150934,1.2423878223261,14159600.0
1672,AAPL,1987-07-28,42.5,42.75,41.75,41.88,663300.0,0.0,1.0,1.2497392295588,1.2570906367915,1.2276850078607,1.2315077396217,18572400.0
1673,AAPL,1987-07-29,42.0,42.0,40.5,41.0,882400.0,0.0,1.0,1.2350364150934,1.2350364150934,1.1909279716972,1.2056307861626,24707200.0
1674,AAPL,1987-07-30,41.0,41.5,40.75,41.5,931200.0,0.0,1.0,1.2056307861626,1.220333600628,1.1982793789299,1.220333600628,26073600.0
1675,AAPL,1987-07-31,41.25,42.0,41.25,41.25,652200.0,0.0,1.0,1.2129821933953,1.2350364150934,1.2129821933953,1.2129821933953,18261600.0
1676,AAPL,1987-08-03,41.0,41.5,40.25,40.25,565700.0,0.0,1.0,1.2056307861626,1.220333600628,1.1835765644645,1.1835765644645,15839600.0
1677,AAPL,1987-08-04,40.5,42.25,40.0,42.25,1080000.0,0.0,1.0,1.1909279716972,1.2423878223261,1.1762251572318,1.2423878223261,30240000.0
1678,AAPL,1987-08-05,42.25,43.5,42.0,43.25,1160000.0,0.0,1.0,1.2423878223261,1.2791448584896,1.2350364150934,1.2717934512569,32480000.0
1679,AAPL,1987-08-06,43.25,46.75,42.75,46.25,2250000.0,0.0,1.0,1.2717934512569,1.3747131525147,1.2570906367915,1.3600103380493,63000000.0
1680,AAPL,1987-08-07,46.25,47.25,46.0,46.5,1360000.0,0.0,1.0,1.3600103380493,1.3894159669801,1.3526589308166,1.367361745282,38080000.0
1681,AAPL,1987-08-10,48.25,48.25,45.75,48.25,696400.0,0.0,1.0,1.4188215959109,1.4188215959109,1.3453075235839,1.4188215959109,19499200.0
1682,AAPL,1987-08-11,49.5,50.25,48.75,49.5,2420000.0,0.0,1.0,1.4555786320744,1.4776328537725,1.4335244103763,1.4555786320744,67760000.0
1683,AAPL,1987-08-12,49.5,49.75,48.25,48.75,1440000.0,0.0,1.0,1.4555786320744,1.4629300393071,1.4188215959109,1.4335244103763,40320000.0
1684,AAPL,1987-08-13,48.75,50.25,48.5,49.0,1750000.0,0.0,1.0,1.4335244103763,1.4776328537725,1.4261730031436,1.440875817609,49000000.0
1685,AAPL,1987-08-14,48.5,50.0,48.0,49.0,936200.0,0.0,1.0,1.4261730031436,1.4702814465398,1.4114701886782,1.440875817609,26213600.0
1686,AAPL,1987-08-17,49.5,50.0,48.75,49.5,1300000.0,0.0,1.0,1.4555786320744,1.4702814465398,1.4335244103763,1.4555786320744,36400000.0
1687,AAPL,1987-08-18,49.25,49.5,48.25,48.75,2120000.0,0.0,1.0,1.4482272248417,1.4555786320744,1.4188215959109,1.4335244103763,59360000.0
1688,AAPL,1987-08-19,49.5,50.0,49.0,50.0,597100.0,0.0,1.0,1.4555786320744,1.4702814465398,1.440875817609,1.4702814465398,16718800.0
1689,AAPL,1987-08-20,50.25,52.5,49.75,51.75,1570000.0,0.0,1.0,1.4776328537725,1.5437955188668,1.4629300393071,1.5217412971687,43960000.0
1690,AAPL,1987-08-21,51.75,53.75,51.5,53.0,1250000.0,0.0,1.0,1.5217412971687,1.5805525550302,1.514389889936,1.5584983333321,35000000.0
1691,AAPL,1987-08-24,53.0,53.5,52.25,52.25,1080000.0,0.0,1.0,1.5584983333321,1.5732011477975,1.5364441116341,1.5364441116341,30240000.0
1692,AAPL,1987-08-25,52.75,53.25,52.0,52.0,1220000.0,0.0,1.0,1.5511469260995,1.5658497405648,1.5290927044014,1.5290927044014,34160000.0
1693,AAPL,1987-08-26,53.0,53.5,52.0,52.0,1750000.0,0.0,1.0,1.5584983333321,1.5732011477975,1.5290927044014,1.5290927044014,49000000.0
1694,AAPL,1987-08-27,52.25,52.75,51.5,52.0,1110000.0,0.0,1.0,1.5364441116341,1.5511469260995,1.514389889936,1.5290927044014,31080000.0
1695,AAPL,1987-08-28,52.0,52.5,51.5,52.0,855500.0,0.0,1.0,1.5290927044014,1.5437955188668,1.514389889936,1.5290927044014,23954000.0
1696,AAPL,1987-08-31,52.25,54.25,51.75,54.0,1340000.0,0.0,1.0,1.5364441116341,1.5952553694956,1.5217412971687,1.5879039622629,37520000.0
1697,AAPL,1987-09-01,54.75,55.25,52.5,52.5,1240000.0,0.0,1.0,1.609958183961,1.6246609984264,1.5437955188668,1.5437955188668,34720000.0
1698,AAPL,1987-09-02,52.0,53.25,50.75,52.0,2050000.0,0.0,1.0,1.5290927044014,1.5658497405648,1.4923356682379,1.5290927044014,57400000.0
1699,AAPL,1987-09-03,52.5,52.75,50.25,51.25,1650000.0,0.0,1.0,1.5437955188668,1.5511469260995,1.4776328537725,1.5070384827033,46200000.0
1700,AAPL,1987-09-04,51.25,51.75,50.0,50.5,968200.0,0.0,1.0,1.5070384827033,1.5217412971687,1.4702814465398,1.4849842610052,27109600.0
1701,AAPL,1987-09-08,50.25,50.5,48.5,49.88,1570000.0,0.0,1.0,1.4776328537725,1.4849842610052,1.4261730031436,1.4667527710681,43960000.0
1702,AAPL,1987-09-09,50.25,53.0,49.5,52.75,1410000.0,0.0,1.0,1.4776328537725,1.5584983333321,1.4555786320744,1.5511469260995,39480000.0
1703,AAPL,1987-09-10,53.25,54.5,53.13,53.75,1250000.0,0.0,1.0,1.5658497405648,1.6026067767283,1.5623210650932,1.5805525550302,35000000.0
1704,AAPL,1987-09-11,54.0,55.5,52.75,54.5,1110000.0,0.0,1.0,1.5879039622629,1.6320124056591,1.5511469260995,1.6026067767283,31080000.0
1705,AAPL,1987-09-14,54.75,55.25,52.75,53.0,731300.0,0.0,1.0,1.609958183961,1.6246609984264,1.5511469260995,1.5584983333321,20476400.0
1706,AAPL,1987-09-15,53.0,53.0,51.5,51.75,934000.0,0.0,1.0,1.5584983333321,1.5584983333321,1.514389889936,1.5217412971687,26152000.0
1707,AAPL,1987-09-16,51.75,52.63,51.25,51.75,1500000.0,0.0,1.0,1.5217412971687,1.5476182506278,1.5070384827033,1.5217412971687,42000000.0
1708,AAPL,1987-09-17,52.0,52.25,51.0,52.0,596400.0,0.0,1.0,1.5290927044014,1.5364441116341,1.4996870754706,1.5290927044014,16699200.0
1709,AAPL,1987-09-18,52.0,52.25,51.38,51.75,635700.0,0.0,1.0,1.5290927044014,1.5364441116341,1.5108612144643,1.5217412971687,17799600.0
1710,AAPL,1987-09-21,51.75,52.75,50.25,50.25,1150000.0,0.0,1.0,1.5217412971687,1.5511469260995,1.4776328537725,1.4776328537725,32200000.0
1711,AAPL,1987-09-22,50.5,54.25,50.25,54.13,1370000.0,0.0,1.0,1.4849842610052,1.5952553694956,1.4776328537725,1.5917266940239,38360000.0
1712,AAPL,1987-09-23,54.13,56.0,53.75,55.25,2273000.0,0.0,1.0,1.5917266940239,1.6467152201245,1.5805525550302,1.6246609984264,63644000.0
1713,AAPL,1987-09-24,55.25,57.88,55.25,56.5,1630000.0,0.0,1.0,1.6246609984264,1.7019978025144,1.6246609984264,1.6614180345899,45640000.0
1714,AAPL,1987-09-25,56.75,58.0,56.5,57.5,951100.0,0.0,1.0,1.6687694418226,1.7055264779861,1.6614180345899,1.6908236635207,26630800.0
1715,AAPL,1987-09-28,57.5,58.75,55.5,55.75,1820000.0,0.0,1.0,1.6908236635207,1.7275806996842,1.6320124056591,1.6393638128918,50960000.0
1716,AAPL,1987-09-29,56.0,56.0,54.25,54.5,1530000.0,0.0,1.0,1.6467152201245,1.6467152201245,1.5952553694956,1.6026067767283,42840000.0
1717,AAPL,1987-09-30,54.25,57.0,54.25,56.5,1090000.0,0.0,1.0,1.5952553694956,1.6761208490553,1.5952553694956,1.6614180345899,30520000.0
1718,AAPL,1987-10-01,56.75,58.75,56.5,58.25,1040000.0,0.0,1.0,1.6687694418226,1.7275806996842,1.6614180345899,1.7128778852188,29120000.0
1719,AAPL,1987-10-02,58.25,58.75,57.5,58.5,861600.0,0.0,1.0,1.7128778852188,1.7275806996842,1.6908236635207,1.7202292924515,24124800.0
1720,AAPL,1987-10-05,58.5,59.75,57.75,59.25,1200000.0,0.0,1.0,1.7202292924515,1.756986328615,1.6981750707534,1.7422835141496,33600000.0
1721,AAPL,1987-10-06,59.5,59.5,55.5,55.75,1800000.0,0.0,1.0,1.7496349213823,1.7496349213823,1.6320124056591,1.6393638128918,50400000.0
1722,AAPL,1987-10-07,55.5,55.75,54.25,55.5,2000000.0,0.0,1.0,1.6320124056591,1.6393638128918,1.5952553694956,1.6320124056591,56000000.0
1723,AAPL,1987-10-08,55.5,56.0,53.25,54.25,1470000.0,0.0,1.0,1.6320124056591,1.6467152201245,1.5658497405648,1.5952553694956,41160000.0
1724,AAPL,1987-10-09,54.25,55.5,54.0,54.13,1300000.0,0.0,1.0,1.5952553694956,1.6320124056591,1.5879039622629,1.5917266940239,36400000.0
1725,AAPL,1987-10-12,54.25,54.38,51.75,53.25,1780000.0,0.0,1.0,1.5952553694956,1.5990781012566,1.5217412971687,1.5658497405648,49840000.0
1726,AAPL,1987-10-13,54.5,54.75,53.25,54.5,1450000.0,0.0,1.0,1.6026067767283,1.609958183961,1.5658497405648,1.6026067767283,40600000.0
1727,AAPL,1987-10-14,53.75,54.0,52.0,53.25,2310000.0,0.0,1.0,1.5805525550302,1.5879039622629,1.5290927044014,1.5658497405648,64680000.0
1728,AAPL,1987-10-15,53.25,54.5,51.75,52.0,3110000.0,0.0,1.0,1.5658497405648,1.6026067767283,1.5217412971687,1.5290927044014,87080000.0
1729,AAPL,1987-10-16,52.25,53.0,47.5,48.25,3750000.0,0.0,1.0,1.5364441116341,1.5584983333321,1.3967673742128,1.4188215959109,105000000.0
1730,AAPL,1987-10-19,48.25,48.25,35.5,36.5,4250000.0,0.0,1.0,1.4188215959109,1.4188215959109,1.0438998270432,1.073305455974,119000000.0
1731,AAPL,1987-10-20,38.5,42.0,32.63,34.5,5080000.0,0.0,1.0,1.1321167138356,1.2350364150934,0.95950567201185,1.0144941981124,142240000.0
1732,AAPL,1987-10-21,38.5,42.0,38.0,40.5,4770000.0,0.0,1.0,1.1321167138356,1.2350364150934,1.1174138993702,1.1909279716972,133560000.0
1733,AAPL,1987-10-22,39.25,40.5,36.0,36.75,3440000.0,0.0,1.0,1.1541709355337,1.1909279716972,1.0586026415086,1.0806568632067,96320000.0
1734,AAPL,1987-10-23,35.75,36.5,34.25,35.5,1770000.0,0.0,1.0,1.0512512342759,1.073305455974,1.0071427908797,1.0438998270432,49560000.0
1735,AAPL,1987-10-26,34.5,35.0,27.62,28.0,2800000.0,0.0,1.0,1.0144941981124,1.0291970125778,0.81218347106857,0.82335761006227,78400000.0
1736,AAPL,1987-10-27,29.5,32.25,29.0,30.25,4070000.0,0.0,1.0,0.86746605345846,0.94833153301815,0.85276323899306,0.88952027515656,113960000.0
1737,AAPL,1987-10-28,30.75,33.75,29.25,33.5,3740000.0,0.0,1.0,0.90422308962195,0.99243997641434,0.86011464622576,0.98508856918164,104720000.0
1738,AAPL,1987-10-29,34.25,40.0,32.25,39.5,2960000.0,0.0,1.0,1.0071427908797,1.1762251572318,0.94833153301815,1.1615223427664,82880000.0
1739,AAPL,1987-10-30,40.0,43.0,38.5,38.63,3760000.0,0.0,1.0,1.1762251572318,1.2644420440242,1.1321167138356,1.1359394455966,105280000.0
1740,AAPL,1987-11-02,38.75,39.5,37.5,38.75,1680000.0,0.0,1.0,1.1394681210683,1.1615223427664,1.1027110849048,1.1394681210683,47040000.0
1741,AAPL,1987-11-03,38.0,38.5,34.25,36.25,2800000.0,0.0,1.0,1.1174138993702,1.1321167138356,1.0071427908797,1.0659540487413,78400000.0
1742,AAPL,1987-11-04,35.5,37.25,34.75,36.0,2090000.0,0.0,1.0,1.0438998270432,1.0953596776721,1.0218456053451,1.0586026415086,58520000.0
1743,AAPL,1987-11-05,36.25,38.75,36.25,38.0,2280000.0,0.0,1.0,1.0659540487413,1.1394681210683,1.0659540487413,1.1174138993702,63840000.0
1744,AAPL,1987-11-06,38.25,39.5,37.0,37.75,1670000.0,0.0,1.0,1.1247653066029,1.1615223427664,1.0880082704394,1.1100624921375,46760000.0
1745,AAPL,1987-11-09,37.0,37.5,36.25,37.25,1880000.0,0.0,1.0,1.0880082704394,1.1027110849048,1.0659540487413,1.0953596776721,52640000.0
1746,AAPL,1987-11-10,36.5,37.5,36.0,36.25,2070000.0,0.0,1.0,1.073305455974,1.1027110849048,1.0586026415086,1.0659540487413,57960000.0
1747,AAPL,1987-11-11,37.25,38.25,36.75,37.25,1660000.0,0.0,1.0,1.0953596776721,1.1247653066029,1.0806568632067,1.0953596776721,46480000.0
1748,AAPL,1987-11-12,38.5,40.0,38.38,38.75,2200000.0,0.0,1.0,1.1321167138356,1.1762251572318,1.1285880383639,1.1394681210683,61600000.0
1749,AAPL,1987-11-13,39.25,39.5,37.0,37.25,1380000.0,0.0,1.0,1.1541709355337,1.1615223427664,1.0880082704394,1.0953596776721,38640000.0
1750,AAPL,1987-11-16,37.75,38.5,36.5,36.75,1650000.0,0.0,1.0,1.1100624921375,1.1321167138356,1.073305455974,1.0806568632067,46200000.0
1751,AAPL,1987-11-17,36.75,37.0,35.0,35.0,2400000.0,0.08,1.0,1.0831269360369,1.0904951464861,1.0315494628923,1.0315494628923,67200000.0
1752,AAPL,1987-11-18,35.75,36.5,34.5,36.25,2370000.0,0.0,1.0,1.05365409424,1.0757587255877,1.0168130419938,1.0683905151385,66360000.0
1753,AAPL,1987-11-19,36.5,36.5,34.0,34.5,1630000.0,0.0,1.0,1.0757587255877,1.0757587255877,1.0020766210954,1.0168130419938,45640000.0
1754,AAPL,1987-11-20,34.0,36.0,33.25,35.5,2240000.0,0.0,1.0,1.0020766210954,1.0610223046892,0.97997198974768,1.0462858837908,62720000.0
1755,AAPL,1987-11-23,35.5,36.25,34.75,36.25,869600.0,0.0,1.0,1.0462858837908,1.0683905151385,1.0241812524431,1.0683905151385,24348800.0
1756,AAPL,1987-11-24,36.75,37.75,36.13,37.0,1760000.0,0.0,1.0,1.0831269360369,1.1125997778338,1.0648537741228,1.0904951464861,49280000.0
1757,AAPL,1987-11-25,37.0,37.0,36.0,36.5,825000.0,0.0,1.0,1.0904951464861,1.0904951464861,1.0610223046892,1.0757587255877,23100000.0
1758,AAPL,1987-11-27,36.25,36.5,34.75,35.0,631100.0,0.0,1.0,1.0683905151385,1.0757587255877,1.0241812524431,1.0315494628923,17670800.0
1759,AAPL,1987-11-30,33.75,34.5,30.5,33.0,3720000.0,0.0,1.0,0.99470841064614,1.0168130419938,0.89892167480615,0.97260377929845,104160000.0
1760,AAPL,1987-12-01,33.5,34.0,32.75,33.25,1620000.0,0.0,1.0,0.98734020019691,1.0020766210954,0.96523556884922,0.97997198974768,45360000.0
1761,AAPL,1987-12-02,33.25,33.5,32.5,32.5,1270000.0,0.0,1.0,0.97997198974768,0.98734020019691,0.95786735839999,0.95786735839999,35560000.0
1762,AAPL,1987-12-03,33.0,33.38,29.75,30.5,2850000.0,0.0,1.0,0.97260377929845,0.98380345918128,0.87681704345845,0.89892167480615,79800000.0
1763,AAPL,1987-12-04,30.25,31.25,29.75,30.75,2180000.0,0.0,1.0,0.89155346435691,0.92102630615384,0.87681704345845,0.90628988525538,61040000.0
1764,AAPL,1987-12-07,31.0,33.25,31.0,33.0,1820000.0,0.0,1.0,0.91365809570461,0.97997198974768,0.91365809570461,0.97260377929845,50960000.0
1765,AAPL,1987-12-08,33.5,34.88,33.25,34.5,2270000.0,0.0,1.0,0.98734020019691,1.0280127218767,0.97997198974768,1.0168130419938,63560000.0
1766,AAPL,1987-12-09,34.5,36.25,33.88,35.0,1600000.0,0.0,1.0,1.0168130419938,1.0683905151385,0.99853988007974,1.0315494628923,44800000.0
1767,AAPL,1987-12-10,33.75,36.0,33.25,34.75,2470000.0,0.0,1.0,0.99470841064614,1.0610223046892,0.97997198974768,1.0241812524431,69160000.0
1768,AAPL,1987-12-11,34.75,34.75,33.5,34.0,1090000.0,0.0,1.0,1.0241812524431,1.0241812524431,0.98734020019691,1.0020766210954,30520000.0
1769,AAPL,1987-12-14,34.5,37.5,34.25,37.25,3050000.0,0.0,1.0,1.0168130419938,1.1052315673846,1.0094448315446,1.0978633569354,85400000.0
1770,AAPL,1987-12-15,37.75,38.25,37.0,37.5,2670000.0,0.0,1.0,1.1125997778338,1.1273361987323,1.0904951464861,1.1052315673846,74760000.0
1771,AAPL,1987-12-16,37.75,39.75,37.25,39.25,2950000.0,0.0,1.0,1.1125997778338,1.1715454614277,1.0978633569354,1.1568090405292,82600000.0
1772,AAPL,1987-12-17,40.5,40.75,39.25,39.25,2910000.0,0.0,1.0,1.1936500927754,1.2010183032246,1.1568090405292,1.1568090405292,81480000.0
1773,AAPL,1987-12-18,39.5,41.25,39.25,40.5,2700000.0,0.0,1.0,1.1641772509785,1.2157547241231,1.1568090405292,1.1936500927754,75600000.0
1774,AAPL,1987-12-21,40.5,41.75,40.25,41.75,1680000.0,0.0,1.0,1.1936500927754,1.2304911450215,1.1862818823261,1.2304911450215,47040000.0
1775,AAPL,1987-12-22,41.75,41.75,40.5,41.5,1150000.0,0.0,1.0,1.2304911450215,1.2304911450215,1.1936500927754,1.2231229345723,32200000.0
1776,AAPL,1987-12-23,41.75,42.75,41.25,42.25,1530000.0,0.0,1.0,1.2304911450215,1.2599639868185,1.2157547241231,1.24522756592,42840000.0
1777,AAPL,1987-12-24,42.0,43.0,41.75,42.63,624500.0,0.0,1.0,1.2378593554708,1.2673321972677,1.2304911450215,1.2564272458028,17486000.0
1778,AAPL,1987-12-28,42.25,42.5,39.5,40.25,2050000.0,0.0,1.0,1.24522756592,1.2525957763692,1.1641772509785,1.1862818823261,57400000.0
1779,AAPL,1987-12-29,40.5,42.25,40.25,42.13,1060000.0,0.0,1.0,1.1936500927754,1.24522756592,1.1862818823261,1.2416908249044,29680000.0
1780,AAPL,1987-12-30,42.5,43.75,42.5,43.38,1390000.0,0.0,1.0,1.2525957763692,1.2894368286154,1.2525957763692,1.2785318771505,38920000.0
1781,AAPL,1987-12-31,42.5,43.0,41.88,42.0,1050000.0,0.0,1.0,1.2525957763692,1.2673321972677,1.2343226144551,1.2378593554708,29400000.0
1782,AAPL,1988-01-04,42.75,44.75,42.25,44.75,2950000.0,0.0,1.0,1.2599639868185,1.3189096704123,1.24522756592,1.3189096704123,82600000.0
1783,AAPL,1988-01-05,46.0,46.25,44.25,44.63,2760000.0,0.0,1.0,1.3557507226584,1.3631189331077,1.3041732495138,1.3153729293967,77280000.0
1784,AAPL,1988-01-06,45.0,45.0,43.75,43.75,2400000.0,0.0,1.0,1.3262778808615,1.3262778808615,1.2894368286154,1.2894368286154,67200000.0
1785,AAPL,1988-01-07,43.5,44.75,42.5,44.5,1900000.0,0.0,1.0,1.2820686181661,1.3189096704123,1.2525957763692,1.3115414599631,53200000.0
1786,AAPL,1988-01-08,44.5,45.25,39.5,40.0,4340000.0,0.0,1.0,1.3115414599631,1.3336460913108,1.1641772509785,1.1789136718769,121520000.0
1787,AAPL,1988-01-11,40.0,42.75,39.75,42.5,3610000.0,0.0,1.0,1.1789136718769,1.2599639868185,1.1715454614277,1.2525957763692,101080000.0
1788,AAPL,1988-01-12,43.0,43.5,39.75,42.0,3580000.0,0.0,1.0,1.2673321972677,1.2820686181661,1.1715454614277,1.2378593554708,100240000.0
1789,AAPL,1988-01-13,42.0,43.25,41.13,42.25,1890000.0,0.0,1.0,1.2378593554708,1.2747004077169,1.2122179831074,1.24522756592,52920000.0
1790,AAPL,1988-01-14,42.75,42.88,42.0,42.25,1180000.0,0.0,1.0,1.2599639868185,1.263795456252,1.2378593554708,1.24522756592,33040000.0
1791,AAPL,1988-01-15,43.5,45.0,42.5,42.88,3070000.0,0.0,1.0,1.2820686181661,1.3262778808615,1.2525957763692,1.263795456252,85960000.0
1792,AAPL,1988-01-18,43.0,43.0,42.0,42.75,1120000.0,0.0,1.0,1.2673321972677,1.2673321972677,1.2378593554708,1.2599639868185,31360000.0
1793,AAPL,1988-01-19,42.25,43.25,41.38,42.75,2450000.0,0.0,1.0,1.24522756592,1.2747004077169,1.2195861935567,1.2599639868185,68600000.0
1794,AAPL,1988-01-20,43.0,43.0,38.25,39.75,6080000.0,0.0,1.0,1.2673321972677,1.2673321972677,1.1273361987323,1.1715454614277,170240000.0
1795,AAPL,1988-01-21,40.5,40.75,39.38,40.13,4410000.0,0.0,1.0,1.1936500927754,1.2010183032246,1.1606405099628,1.1827451413105,123480000.0
1796,AAPL,1988-01-22,40.5,40.75,38.25,39.25,3980000.0,0.0,1.0,1.1936500927754,1.2010183032246,1.1273361987323,1.1568090405292,111440000.0
1797,AAPL,1988-01-25,39.5,41.5,39.5,40.88,1790000.0,0.0,1.0,1.1641772509785,1.2231229345723,1.1641772509785,1.2048497726582,50120000.0
1798,AAPL,1988-01-26,40.75,41.0,39.25,39.75,1280000.0,0.0,1.0,1.2010183032246,1.2083865136738,1.1568090405292,1.1715454614277,35840000.0
1799,AAPL,1988-01-27,40.25,40.5,38.75,39.75,2310000.0,0.0,1.0,1.1862818823261,1.1936500927754,1.1420726196308,1.1715454614277,64680000.0
